original_row_id,component_id,lot_id,component_type,manufacturer,temperature_C,voltage_V,value_0h,value_24h,value_96h,value_168h,failure_label,change_0h_24h,change_24h_96h,change_96h_168h,overall_change_0h_168h,percentage_change,drift_rate,unusual_trajectory,data_quality_flags,data_quality_status,is_valid_for_ml
9549,C09550,LOT_01,TYPE_B,MFG_B,124.98,5.0,11.641,11.864,12.416,12.781,0,0.22300000000000075,0.5519999999999996,0.3650000000000002,1.1400000000000006,9.792973112275583,0.006785714285714289,False,NONE,VALID,TRUE
9550,C09551,LOT_10,TYPE_B,MFG_C,126.65,5.5,10.553,10.973,11.578,11.889,0,0.41999999999999993,0.6049999999999986,0.31099999999999994,1.3359999999999985,12.659907135411716,0.007952380952380943,False,NONE,VALID,TRUE
9551,C09552,LOT_12,TYPE_B,MFG_A,124.46,3.3,10.798,11.139,11.548,11.405,0,0.3409999999999993,0.4090000000000007,-0.14300000000000068,0.6069999999999993,5.621411372476378,0.003613095238095234,False,NONE,VALID,TRUE
9552,C09553,LOT_12,TYPE_B,MFG_A,127.45,3.3,11.421,13.069,15.68,22.312,0,1.6480000000000015,2.610999999999999,6.6320000000000014,10.891000000000002,95.35942561947293,0.06482738095238097,False,NONE,VALID,TRUE
9553,C09554,LOT_08,TYPE_B,MFG_A,124.73,3.3,10.802,10.922,11.623,11.718,0,0.120000000000001,0.7009999999999987,0.09500000000000064,0.9160000000000004,8.479911127568972,0.005452380952380954,False,NONE,VALID,TRUE
9554,C09555,LOT_08,TYPE_A,MFG_A,127.0,5.0,10.599,10.639,10.914,11.726,0,0.03999999999999915,0.27500000000000036,0.8120000000000012,1.1270000000000007,10.633078592320036,0.006708333333333337,False,NONE,VALID,TRUE
9555,C09556,LOT_19,TYPE_A,MFG_C,124.96,5.5,10.31,10.278,10.986,11.063,0,-0.03200000000000003,0.7080000000000002,0.07699999999999996,0.7530000000000001,7.303588748787586,0.004482142857142858,False,NONE,VALID,TRUE
9556,C09557,LOT_05,TYPE_B,MFG_A,126.34,5.0,8.563,9.582,12.667,19.299,0,1.0190000000000001,3.084999999999999,6.632,10.735999999999999,125.37662034333759,0.0639047619047619,False,NONE,VALID,TRUE
9557,C09558,LOT_10,TYPE_B,MFG_A,125.85,5.5,10.052,10.504,11.112,11.388,0,0.45199999999999996,0.6080000000000005,0.2759999999999998,1.3360000000000003,13.29088738559491,0.007952380952380954,False,NONE,VALID,TRUE
9558,C09559,LOT_08,TYPE_A,MFG_A,122.95,5.0,11.779,11.898,12.155,12.67,0,0.11899999999999977,0.2569999999999997,0.5150000000000006,0.891,7.564309364122591,0.005303571428571428,False,NONE,VALID,TRUE
9559,C09560,LOT_16,TYPE_A,MFG_A,124.32,5.0,9.117,11.485,16.303,20.091,1,2.3679999999999986,4.818000000000001,3.7880000000000003,10.974,120.36854228364592,0.06532142857142857,False,NONE,VALID,TRUE
9560,C09561,LOT_17,TYPE_C,MFG_A,124.69,5.0,11.042,11.258,11.722,12.017,0,0.2159999999999993,0.4640000000000004,0.29499999999999993,0.9749999999999996,8.829922115558771,0.005803571428571426,False,NONE,VALID,TRUE
9561,C09562,LOT_17,TYPE_A,MFG_A,124.24,5.5,10.029,9.823,10.271,10.842,0,-0.20599999999999952,0.4480000000000004,0.5709999999999997,0.8130000000000006,8.106491175590792,0.004839285714285718,False,NONE,VALID,TRUE
9562,C09563,LOT_02,TYPE_B,MFG_A,123.88,3.3,10.837,13.274,9.433,10.242,0,2.4369999999999994,-3.8409999999999993,0.809000000000001,-0.5949999999999989,-5.490449386361529,-0.00354166666666666,False,NONE,VALID,TRUE
9563,C09564,LOT_02,TYPE_A,MFG_A,125.38,5.0,9.754,9.928,10.472,10.648,0,0.17400000000000126,0.5439999999999987,0.17600000000000016,0.8940000000000001,9.16547057617388,0.0053214285714285724,False,NONE,VALID,TRUE
9564,C09565,LOT_08,TYPE_A,MFG_C,125.02,5.0,12.38,14.342,19.899,26.183,1,1.9619999999999997,5.557,6.283999999999999,13.802999999999999,111.49434571890144,0.08216071428571428,False,NONE,VALID,TRUE
9565,C09566,LOT_09,TYPE_C,MFG_B,124.11,5.5,8.71,9.852,10.442,13.302,0,1.1419999999999995,0.5899999999999999,2.8599999999999994,4.591999999999999,52.72101033295061,0.027333333333333328,False,NONE,VALID,TRUE
9566,C09567,LOT_02,TYPE_A,MFG_C,124.11,3.3,9.396,9.85,10.251,10.608,0,0.45399999999999885,0.4009999999999998,0.3570000000000011,1.2119999999999997,12.899106002554275,0.007214285714285713,False,NONE,VALID,TRUE
9567,C09568,LOT_18,TYPE_A,MFG_A,123.98,3.3,7.911,7.922,8.303,8.439,0,0.01100000000000012,0.3810000000000011,0.13599999999999923,0.5280000000000005,6.674251042851733,0.0031428571428571456,False,NONE,VALID,TRUE
9568,C09569,LOT_18,TYPE_C,MFG_A,124.19,5.0,8.403,8.002,8.176,8.509,0,-0.4009999999999998,0.1739999999999995,0.3330000000000002,0.10599999999999987,1.2614542425324273,0.0006309523809523802,False,NONE,VALID,TRUE
9569,C09570,LOT_09,TYPE_B,MFG_C,125.3,5.0,8.764,8.666,9.177,9.281,0,-0.09799999999999898,0.5109999999999992,0.10400000000000098,0.5170000000000012,5.8991328160657375,0.00307738095238096,False,NONE,VALID,TRUE
9570,C09571,LOT_16,TYPE_B,MFG_A,127.71,5.0,8.933,9.173,9.979,10.265,0,0.2400000000000002,0.8059999999999992,0.28600000000000136,1.3320000000000007,14.911004141945602,0.007928571428571432,False,NONE,VALID,TRUE
9571,C09572,LOT_12,TYPE_B,MFG_B,125.27,5.0,12.365,13.033,13.199,13.804,0,0.6679999999999993,0.16600000000000037,0.6050000000000004,1.439,11.637687019813992,0.008565476190476191,False,NONE,VALID,TRUE
9572,C09573,LOT_14,TYPE_A,MFG_A,124.31,5.0,10.791,11.328,11.379,12.156,0,0.536999999999999,0.051000000000000156,0.777000000000001,1.3650000000000002,12.649430080622743,0.008125000000000002,False,NONE,VALID,TRUE
9573,C09574,LOT_18,TYPE_A,MFG_A,123.87,5.0,7.457,8.054,11.214,13.776,0,0.5970000000000004,3.16,2.5619999999999994,6.319,84.73917124849135,0.03761309523809524,False,NONE,VALID,TRUE
9574,C09575,LOT_02,TYPE_B,MFG_B,125.42,5.0,10.283,11.007,11.047,11.567,0,0.7240000000000002,0.040000000000000924,0.5199999999999996,1.2840000000000007,12.486628415831962,0.007642857142857147,False,NONE,VALID,TRUE
9575,C09576,LOT_05,TYPE_A,MFG_B,123.71,3.3,8.124,9.555,11.457,16.25,0,1.4309999999999992,1.902000000000001,4.792999999999999,8.126,100.02461841457408,0.04836904761904762,False,NONE,VALID,TRUE
9576,C09577,LOT_09,TYPE_A,MFG_A,125.72,5.0,8.572,10.58,14.997,20.497,1,2.008000000000001,4.417,5.5,11.925,139.11572561829212,0.07098214285714285,False,NONE,VALID,TRUE
9577,C09578,LOT_18,TYPE_B,MFG_B,126.66,5.0,8.452,9.683,12.18,16.035,0,1.2309999999999999,2.497,3.8550000000000004,7.583,89.71840984382395,0.04513690476190476,False,NONE,VALID,TRUE
9578,C09579,LOT_12,TYPE_A,MFG_A,124.86,5.0,11.611,11.628,15.049,22.107,0,0.01699999999999946,3.4209999999999994,7.058,10.495999999999999,90.39703729222288,0.06247619047619047,False,NONE,VALID,TRUE
9579,C09580,LOT_08,TYPE_A,MFG_B,126.9,5.0,10.928,12.627,14.955,19.721,0,1.6989999999999998,2.3279999999999994,4.766,8.793,80.4630307467057,0.05233928571428571,False,NONE,VALID,TRUE
9580,C09581,LOT_01,TYPE_B,MFG_C,126.27,3.3,11.808,11.875,12.416,12.924,0,0.06700000000000017,0.5410000000000004,0.5079999999999991,1.1159999999999997,9.45121951219512,0.0066428571428571405,False,NONE,VALID,TRUE
9581,C09582,LOT_12,TYPE_B,MFG_C,125.43,5.0,12.947,12.98,13.503,14.125,0,0.03300000000000125,0.5229999999999997,0.6219999999999999,1.1780000000000008,9.098632887927712,0.007011904761904767,False,NONE,VALID,TRUE
9582,C09583,LOT_06,TYPE_B,MFG_A,124.92,5.0,11.581,13.873,20.63,29.109,1,2.292,6.757,8.479000000000003,17.528000000000002,151.35135135135138,0.10433333333333335,False,NONE,VALID,TRUE
9583,C09584,LOT_07,TYPE_A,MFG_A,125.21,3.3,10.783,12.2,14.172,20.101,0,1.4169999999999998,1.9720000000000013,5.9289999999999985,9.318,86.41379949921172,0.05546428571428571,False,NONE,VALID,TRUE
9584,C09585,LOT_20,TYPE_B,MFG_C,124.26,5.5,11.555,13.855,16.562,22.365,0,2.3000000000000007,2.7070000000000007,5.802999999999997,10.809999999999999,93.55257464301168,0.0643452380952381,False,NONE,VALID,TRUE
9585,C09586,LOT_11,TYPE_C,MFG_A,121.92,5.5,10.094,10.308,10.177,78.368,1,0.2140000000000004,-0.13100000000000023,68.191,68.274,676.3820091143253,0.40639285714285717,True,NONE,VALID,TRUE
9586,C09587,LOT_03,TYPE_B,MFG_C,126.63,5.0,11.487,11.451,12.055,12.706,0,-0.03599999999999959,0.6039999999999992,0.6509999999999998,1.2189999999999994,10.611996169583001,0.007255952380952378,False,NONE,VALID,TRUE
9587,C09588,LOT_01,TYPE_C,MFG_C,125.84,5.0,10.681,10.74,11.203,11.56,0,0.05900000000000105,0.4629999999999992,0.3570000000000011,0.8790000000000013,8.229566519988778,0.005232142857142865,False,NONE,VALID,TRUE
9588,C09589,LOT_08,TYPE_A,MFG_A,124.64,5.0,11.172,11.54,11.762,12.392,0,0.36799999999999855,0.2220000000000013,0.629999999999999,1.2199999999999989,10.920157536698879,0.007261904761904755,False,NONE,VALID,TRUE
9589,C09590,LOT_02,TYPE_A,MFG_C,124.29,5.0,9.6,9.806,10.313,10.968,0,0.20599999999999952,0.5070000000000014,0.6549999999999994,1.3680000000000003,14.250000000000004,0.008142857142857144,False,NONE,VALID,TRUE
9590,C09591,LOT_09,TYPE_A,MFG_A,126.63,3.3,8.253,8.036,8.621,9.029,0,-0.21700000000000053,0.5850000000000009,0.4079999999999995,0.7759999999999998,9.402641463710165,0.004619047619047618,False,NONE,VALID,TRUE
9591,C09592,LOT_09,TYPE_B,MFG_A,126.44,5.0,9.322,10.195,13.134,18.512,0,0.8730000000000011,2.939,5.378,9.190000000000001,98.58399485089039,0.05470238095238096,False,NONE,VALID,TRUE
9592,C09593,LOT_18,TYPE_C,MFG_C,124.29,5.0,8.665,8.785,9.366,9.677,0,0.120000000000001,0.5809999999999995,0.31099999999999994,1.0120000000000005,11.679169070975194,0.006023809523809527,False,NONE,VALID,TRUE
9593,C09594,LOT_07,TYPE_A,MFG_C,126.23,5.0,10.92,11.137,11.527,11.469,0,0.21700000000000053,0.3899999999999988,-0.05799999999999983,0.5489999999999995,5.027472527472523,0.0032678571428571396,False,NONE,VALID,TRUE
9594,C09595,LOT_06,TYPE_A,MFG_B,121.29,5.5,12.101,13.181,15.677,19.082,0,1.0799999999999983,2.4960000000000004,3.405000000000001,6.981,57.68944715312784,0.041553571428571426,False,NONE,VALID,TRUE
9595,C09596,LOT_13,TYPE_C,MFG_C,124.77,5.0,11.068,11.44,11.899,12.13,0,0.3719999999999999,0.45899999999999963,0.23100000000000165,1.0620000000000012,9.595229490422852,0.0063214285714285785,False,NONE,VALID,TRUE
9596,C09597,LOT_13,TYPE_A,MFG_A,128.02,5.0,11.044,14.611,21.753,28.345,1,3.567,7.1419999999999995,6.591999999999999,17.301,156.65519739224916,0.10298214285714284,False,NONE,VALID,TRUE
9597,C09598,LOT_01,TYPE_B,MFG_C,122.57,5.0,12.461,12.398,13.106,13.25,0,-0.06300000000000061,0.7080000000000002,0.14400000000000013,0.7889999999999997,6.3317550758366075,0.004696428571428569,False,NONE,VALID,TRUE
9598,C09599,LOT_02,TYPE_A,MFG_C,123.19,5.0,9.903,10.462,17.353,30.467,0,0.5589999999999993,6.891000000000002,13.113999999999997,20.564,207.65424618802385,0.1224047619047619,False,NONE,VALID,TRUE
9599,C09600,LOT_04,TYPE_C,MFG_C,122.51,3.3,11.494,11.686,12.37,12.631,0,0.19200000000000017,0.6839999999999993,0.261000000000001,1.1370000000000005,9.892117626587789,0.006767857142857146,False,NONE,VALID,TRUE
9600,C09601,LOT_16,TYPE_A,MFG_B,123.34,5.0,9.116,9.643,9.486,9.482,0,0.527000000000001,-0.15700000000000003,-0.004000000000001336,0.36599999999999966,4.014918824045631,0.0021785714285714264,False,NONE,VALID,TRUE
9601,C09602,LOT_05,TYPE_B,MFG_A,126.65,5.0,9.737,9.601,9.727,10.044,0,-0.13599999999999923,0.12599999999999945,0.31700000000000017,0.3070000000000004,3.152921844510633,0.0018273809523809547,False,NONE,VALID,TRUE
9602,C09603,LOT_20,TYPE_B,MFG_C,126.36,5.0,11.549,12.056,12.271,13.189,0,0.5069999999999997,0.21500000000000163,0.9179999999999993,1.6400000000000006,14.200363667850036,0.009761904761904765,False,NONE,VALID,TRUE
9603,C09604,LOT_09,TYPE_C,MFG_A,124.11,5.0,9.309,9.228,9.679,10.191,0,-0.08099999999999952,0.4510000000000005,0.5120000000000005,0.8820000000000014,9.474701901385773,0.005250000000000009,False,NONE,VALID,TRUE
9604,C09605,LOT_19,TYPE_C,MFG_C,125.88,5.0,11.925,13.098,16.569,23.64,0,1.173,3.4709999999999983,7.0710000000000015,11.715,98.23899371069182,0.06973214285714285,False,NONE,VALID,TRUE
9605,C09606,LOT_05,TYPE_C,MFG_A,123.11,5.5,8.63,9.379,15.223,26.975,0,0.7489999999999988,5.844000000000001,11.752,18.345,212.57242178447277,0.10919642857142857,False,NONE,VALID,TRUE
9606,C09607,LOT_09,TYPE_A,MFG_A,126.64,5.0,7.661,8.0,7.926,8.313,0,0.3390000000000004,-0.07399999999999984,0.38700000000000045,0.652000000000001,8.510638297872354,0.003880952380952387,False,NONE,VALID,TRUE
9607,C09608,LOT_03,TYPE_B,MFG_A,126.14,5.0,11.485,13.485,16.995,23.736,0,2.0,3.5100000000000016,6.741,12.251000000000001,106.66956900304747,0.07292261904761906,False,NONE,VALID,TRUE
9608,C09609,LOT_17,TYPE_C,MFG_B,124.37,3.3,10.138,10.684,14.696,24.702,0,0.5459999999999994,4.0120000000000005,10.006000000000002,14.564000000000002,143.657526139278,0.0866904761904762,False,NONE,VALID,TRUE
9609,C09610,LOT_12,TYPE_B,MFG_A,124.19,5.0,11.424,12.873,20.434,42.749,0,1.4489999999999998,7.561000000000002,22.315,31.325000000000003,274.20343137254906,0.18645833333333334,True,NONE,VALID,TRUE
9610,C09611,LOT_02,TYPE_C,MFG_A,125.79,3.3,9.081,9.469,9.459,9.522,0,0.3879999999999999,-0.009999999999999787,0.06300000000000061,0.4410000000000007,4.856293359762149,0.0026250000000000045,False,NONE,VALID,TRUE
9611,C09612,LOT_15,TYPE_C,MFG_C,121.13,5.5,9.962,10.655,10.703,11.148,0,0.6929999999999996,0.04800000000000004,0.4450000000000003,1.186,11.905239911664324,0.007059523809523809,False,NONE,VALID,TRUE
9612,C09613,LOT_18,TYPE_A,MFG_A,125.03,3.3,8.132,10.675,18.097,26.205,1,2.543000000000001,7.422000000000001,8.107999999999997,18.073,222.2454500737826,0.10757738095238095,False,NONE,VALID,TRUE
9613,C09614,LOT_14,TYPE_A,MFG_B,125.2,5.5,12.302,12.904,13.29,13.582,0,0.6020000000000003,0.38599999999999923,0.2920000000000016,1.2800000000000011,10.404812225654375,0.007619047619047626,False,NONE,VALID,TRUE
9614,C09615,LOT_17,TYPE_A,MFG_B,126.85,5.0,9.302,9.576,9.706,10.006,0,0.2740000000000009,0.129999999999999,0.3000000000000007,0.7040000000000006,7.5682648892711315,0.004190476190476194,False,NONE,VALID,TRUE
9615,C09616,LOT_06,TYPE_B,MFG_B,125.14,5.0,12.71,13.864,16.032,17.767,0,1.154,2.1679999999999993,1.7349999999999994,5.056999999999999,39.78756884343036,0.03010119047619047,False,NONE,VALID,TRUE
9616,C09617,LOT_09,TYPE_B,MFG_B,124.05,5.0,8.769,9.14,9.652,9.962,0,0.37100000000000044,0.5119999999999987,0.3100000000000005,1.1929999999999996,13.604743984490817,0.007101190476190474,False,NONE,VALID,TRUE
9617,C09618,LOT_18,TYPE_A,MFG_C,125.55,3.3,7.804,8.956,12.153,23.449,0,1.1519999999999992,3.197000000000001,11.296000000000001,15.645000000000001,200.4741158380318,0.09312500000000001,False,NONE,VALID,TRUE
9618,C09619,LOT_13,TYPE_B,MFG_B,123.51,3.3,11.418,12.138,12.192,12.748,0,0.7200000000000006,0.05400000000000027,0.5559999999999992,1.33,11.648274654055001,0.007916666666666667,False,NONE,VALID,TRUE
9619,C09620,LOT_13,TYPE_A,MFG_B,125.3,5.0,10.496,11.322,14.414,18.542,0,0.8259999999999987,3.0920000000000005,4.128000000000002,8.046000000000001,76.65777439024392,0.04789285714285715,False,NONE,VALID,TRUE
9620,C09621,LOT_16,TYPE_B,MFG_A,122.61,5.0,8.606,8.685,8.852,74.6,1,0.07900000000000063,0.16699999999999982,65.74799999999999,65.994,766.8370904020451,0.39282142857142854,True,NONE,VALID,TRUE
9621,C09622,LOT_13,TYPE_B,MFG_B,123.08,5.0,11.224,11.116,10.477,13.356,0,-0.10800000000000054,-0.6389999999999993,2.8789999999999996,2.1319999999999997,18.995010691375622,0.012690476190476188,False,NONE,VALID,TRUE
9622,C09623,LOT_03,TYPE_B,MFG_A,124.57,5.5,11.383,18.254,30.773,47.677,1,6.871000000000002,12.518999999999998,16.904,36.294,318.84389001142057,0.21603571428571428,True,NONE,VALID,TRUE
9623,C09624,LOT_05,TYPE_A,MFG_B,125.56,3.3,9.08,13.328,19.782,27.401,1,4.247999999999999,6.454000000000001,7.619,18.320999999999998,201.77312775330395,0.10905357142857142,False,NONE,VALID,TRUE
9624,C09625,LOT_16,TYPE_B,MFG_B,123.56,5.0,9.321,9.857,9.857,10.342,0,0.5359999999999996,0.0,0.4850000000000012,1.0210000000000008,10.953760326145272,0.006077380952380957,False,NONE,VALID,TRUE
9625,C09626,LOT_05,TYPE_C,MFG_C,121.88,3.3,8.206,8.276,8.59,74.993,1,0.07000000000000028,0.31400000000000006,66.40299999999999,66.78699999999999,813.8800877406775,0.3975416666666666,True,NONE,VALID,TRUE
9626,C09627,LOT_14,TYPE_B,MFG_B,123.22,5.0,11.647,15.8,23.319,31.092,1,4.1530000000000005,7.518999999999998,7.773,19.445,166.9528633983,0.11574404761904762,False,NONE,VALID,TRUE
9627,C09628,LOT_10,TYPE_C,MFG_B,125.55,3.3,11.121,11.398,11.788,11.917,0,0.27699999999999925,0.39000000000000057,0.12899999999999956,0.7959999999999994,7.157629709558487,0.004738095238095234,False,NONE,VALID,TRUE
9628,C09629,LOT_13,TYPE_A,MFG_A,125.47,5.5,10.275,10.706,10.705,11.318,0,0.43099999999999916,-0.0009999999999994458,0.6129999999999995,1.0429999999999993,10.150851581508508,0.006208333333333329,False,NONE,VALID,TRUE
9629,C09630,LOT_05,TYPE_A,MFG_C,123.39,5.0,8.486,8.432,8.775,8.986,0,-0.05400000000000027,0.34299999999999997,0.2110000000000003,0.5,5.8920575064812635,0.002976190476190476,False,NONE,VALID,TRUE
9630,C09631,LOT_07,TYPE_A,MFG_C,127.4,5.0,10.149,10.292,10.73,11.191,0,0.14300000000000068,0.4380000000000006,0.4610000000000003,1.0420000000000016,10.267021381416905,0.006202380952380962,False,NONE,VALID,TRUE
9631,C09632,LOT_14,TYPE_B,MFG_B,127.37,5.0,11.415,12.831,16.344,19.204,0,1.4160000000000004,3.5130000000000017,2.8599999999999994,7.7890000000000015,68.23477879982481,0.046363095238095245,False,NONE,VALID,TRUE
9632,C09633,LOT_04,TYPE_A,MFG_A,125.0,5.0,11.157,11.449,11.66,11.856,0,0.2919999999999998,0.2110000000000003,0.19599999999999973,0.6989999999999998,6.2651250336111834,0.004160714285714285,False,NONE,VALID,TRUE
9633,C09634,LOT_07,TYPE_C,MFG_B,126.31,3.3,11.111,11.636,11.926,12.304,0,0.5249999999999986,0.2900000000000009,0.3780000000000001,1.1929999999999996,10.737107371073707,0.007101190476190474,False,NONE,VALID,TRUE
9634,C09635,LOT_20,TYPE_B,MFG_A,122.68,5.0,10.255,10.634,10.79,11.276,0,0.37899999999999956,0.1559999999999988,0.48600000000000065,1.020999999999999,9.956118966357865,0.006077380952380947,False,NONE,VALID,TRUE
9635,C09636,LOT_04,TYPE_C,MFG_B,124.75,5.0,11.047,11.107,11.65,12.004,0,0.05999999999999872,0.543000000000001,0.3539999999999992,0.956999999999999,8.662985425907477,0.005696428571428565,False,NONE,VALID,TRUE
9636,C09637,LOT_12,TYPE_B,MFG_A,125.35,3.3,11.287,11.869,11.978,72.118,1,0.581999999999999,0.10899999999999999,60.13999999999999,60.830999999999996,538.9474616815805,0.36208928571428567,True,NONE,VALID,TRUE
9637,C09638,LOT_04,TYPE_B,MFG_B,123.34,3.3,11.804,12.058,12.527,13.091,0,0.25399999999999956,0.4689999999999994,0.5640000000000001,1.286999999999999,10.90308370044052,0.00766071428571428,False,NONE,VALID,TRUE
9638,C09639,LOT_15,TYPE_B,MFG_C,127.07,3.3,10.236,10.37,10.709,10.841,0,0.13399999999999856,0.3390000000000004,0.13199999999999967,0.6049999999999986,5.910511918718235,0.0036011904761904683,False,NONE,VALID,TRUE
9639,C09640,LOT_03,TYPE_B,MFG_A,125.91,5.0,11.69,12.081,11.986,12.674,0,0.391,-0.09499999999999886,0.6879999999999988,0.984,8.417450812660393,0.005857142857142857,False,NONE,VALID,TRUE
9640,C09641,LOT_12,TYPE_C,MFG_B,124.05,3.3,12.464,14.301,23.471,45.648,0,1.8369999999999997,9.17,22.177000000000003,33.184000000000005,266.2387676508344,0.19752380952380955,True,NONE,VALID,TRUE
9641,C09642,LOT_09,TYPE_A,MFG_A,125.79,3.3,7.715,8.746,13.047,18.925,0,1.0310000000000006,4.301,5.878,11.21,145.301360985094,0.06672619047619048,False,NONE,VALID,TRUE
9642,C09643,LOT_14,TYPE_C,MFG_A,123.4,3.3,11.546,11.703,11.684,12.204,0,0.15700000000000003,-0.019000000000000128,0.5200000000000014,0.6580000000000013,5.698943357006766,0.003916666666666674,False,NONE,VALID,TRUE
9643,C09644,LOT_01,TYPE_B,MFG_B,121.3,5.0,11.335,11.646,11.576,12.487,0,0.31099999999999994,-0.07000000000000028,0.9109999999999996,1.1519999999999992,10.163211292456985,0.0068571428571428525,False,NONE,VALID,TRUE
9644,C09645,LOT_11,TYPE_B,MFG_C,126.58,5.0,10.07,10.282,10.618,11.02,0,0.21199999999999974,0.3360000000000003,0.40199999999999925,0.9499999999999993,9.433962264150935,0.0056547619047619,False,NONE,VALID,TRUE
9645,C09646,LOT_11,TYPE_A,MFG_C,127.12,5.0,10.57,10.551,10.871,10.76,0,-0.019000000000000128,0.3200000000000003,-0.11100000000000065,0.1899999999999995,1.79754020813623,0.0011309523809523779,False,NONE,VALID,TRUE
9646,C09647,LOT_05,TYPE_A,MFG_A,125.65,3.3,8.454,9.728,12.477,17.288,0,1.2739999999999991,2.7490000000000006,4.811,8.834,104.49491365034302,0.05258333333333333,False,NONE,VALID,TRUE
9647,C09648,LOT_06,TYPE_A,MFG_A,125.27,5.0,11.447,11.858,12.137,12.656,0,0.41100000000000136,0.2789999999999999,0.5190000000000001,1.2090000000000014,10.561719227745273,0.00719642857142858,False,NONE,VALID,TRUE
9648,C09649,LOT_15,TYPE_B,MFG_B,127.04,5.0,11.185,10.928,11.294,11.869,0,-0.2569999999999997,0.36599999999999966,0.5749999999999993,0.6839999999999993,6.115333035315147,0.004071428571428567,False,NONE,VALID,TRUE
9649,C09650,LOT_12,TYPE_A,MFG_B,124.63,5.0,11.632,11.891,12.418,12.711,0,0.25900000000000034,0.5269999999999992,0.29300000000000104,1.0790000000000006,9.276134800550212,0.006422619047619051,False,NONE,VALID,TRUE
9650,C09651,LOT_12,TYPE_C,MFG_C,125.49,5.5,12.251,12.459,12.589,12.976,0,0.20800000000000018,0.13000000000000078,0.38700000000000045,0.7250000000000014,5.917884254346595,0.0043154761904761986,False,NONE,VALID,TRUE
9651,C09652,LOT_19,TYPE_C,MFG_C,127.33,5.0,11.279,11.436,12.116,12.219,0,0.15700000000000003,0.6799999999999997,0.10299999999999976,0.9399999999999995,8.334072169518569,0.005595238095238092,False,NONE,VALID,TRUE
9652,C09653,LOT_09,TYPE_A,MFG_C,125.18,5.0,8.992,9.427,9.416,9.609,0,0.4349999999999987,-0.010999999999999233,0.19299999999999962,0.6169999999999991,6.861654804270452,0.003672619047619042,False,NONE,VALID,TRUE
9653,C09654,LOT_18,TYPE_B,MFG_A,124.08,5.0,8.357,8.962,9.011,9.607,0,0.6050000000000004,0.04899999999999949,0.5960000000000001,1.25,14.957520641378485,0.00744047619047619,False,NONE,VALID,TRUE
